Date;BRI_O;BRI_H;BRI_L;BRI_C;BRI_AdjC;BRI_Vol
Jun 23, 2006;363.63;368.18.00;359.08.00;363.63;189.24.00;73,954,277
Jun 22, 2006;370.45.00;381.81;368.18.00;370.45.00;192.79;102,774,775
Jun 21, 2006;381.81;386.36.00;379.54.00;381.81;191.32.00;148,711,568
Jun 20, 2006;381.81;381.81;363.63;381.81;191.32.00;213,337,684
Jun 19, 2006;372.72;384.08.00;368.18.00;372.72;186.76;183,697,672
Jun 16, 2006;384.08.00;384.08.00;365.90;384.08.00;192.46.00;432,208,465
Jun 15, 2006;356.81;359.08.00;345.45.00;356.81;178.79;251,717,347
Jun 14, 2006;340.90;340.90;331.81;340.90;170.82;156,505,203
Jun 13, 2006;334.09.00;338.63;327.27.00;334.09.00;167.40.00;152,638,636
Jun 12, 2006;343.18.00;345.45.00;329.54.00;343.18.00;171.96;206,858,572
Jun 9, 2006;336.36.00;336.36.00;322.72;336.36.00;168.54.00;562,681,718
Jun 8, 2006;322.72;336.36.00;313.63;322.72;161.71;647,108,177
Jun 7, 2006;340.90;343.18.00;338.63;340.90;170.82;179,462,599
Jun 6, 2006;345.45.00;349.99;340.90;345.45.00;173.10.00;280,658,847
Jun 5, 2006;354.54.00;359.08.00;349.99;354.54.00;177.65;321,398,051
Jun 2, 2006;352.27.00;356.81;343.18.00;352.27.00;176.51.00;364,524,296
Jun 1, 2006;345.45.00;361.36.00;343.18.00;345.45.00;173.10.00;349,096,529
May 31, 2006;359.08.00;363.63;354.54.00;359.08.00;179.93;298,380,153
May 30, 2006;370.45.00;374.99;361.36.00;370.45.00;185.62;255,737,917
May 29, 2006;379.54.00;381.81;356.81;359.08.00;179.93;480,922,806
May 26, 2006;379.54.00;379.54.00;379.54.00;379.54.00;190.18.00;-
May 25, 2006;379.54.00;379.54.00;379.54.00;379.54.00;190.18.00;-
May 24, 2006;379.54.00;388.63;363.63;379.54.00;190.18.00;366,421,828
May 23, 2006;345.45.00;365.90;331.81;365.90;183.35.00;233,319,529
May 22, 2006;354.54.00;377.27.00;349.99;354.54.00;177.65;415,933,684
May 19, 2006;374.99;379.54.00;370.45.00;372.72;186.76;221,637,328
May 18, 2006;372.72;379.54.00;354.54.00;377.27.00;189.04.00;270,560,673
May 17, 2006;395.45.00;406.81;377.27.00;395.45.00;198.15.00;439,886,597
May 16, 2006;372.72;372.72;334.09.00;372.72;186.76;552,088,535
May 15, 2006;393.18.00;393.18.00;365.90;365.90;183.35.00;369,837,387
May 12, 2006;399.99;406.81;397.72;399.99;200.43.00;128,471,219
May 11, 2006;409.08.00;411.36.00;406.81;409.08.00;204.98;250,089,319
May 10, 2006;409.08.00;409.08.00;404.54.00;409.08.00;204.98;191,909,314
May 9, 2006;404.54.00;409.08.00;397.72;404.54.00;202.71;295,767,608
May 8, 2006;399.99;404.54.00;390.90;399.99;200.43.00;379,011,546
May 5, 2006;393.18.00;395.45.00;386.36.00;388.63;194.73;263,520,551
May 4, 2006;393.18.00;402.27.00;393.18.00;393.18.00;197.01.00;432,637,472
May 3, 2006;402.27.00;411.36.00;399.99;402.27.00;201.57.00;200,885,469
May 2, 2006;409.08.00;413.63;402.27.00;404.54.00;202.71;299,199,667
May 1, 2006;409.08.00;420.45.00;409.08.00;409.08.00;204.98;242,851,194
Apr 28, 2006;436.36.00;434.08.00;418.17.00;420.45.00;210.68;149,723,586
Apr 27, 2006;436.36.00;436.36.00;429.54.00;436.36.00;218.65;293,738,073
Apr 26, 2006;434.08.00;438.63;429.54.00;434.08.00;217.51.00;118,648,049
Apr 25, 2006;429.54.00;431.81;427.27.00;429.54.00;215.23.00;108,324,371
Apr 24, 2006;443.17.00;440.90;424.99;434.08.00;217.51.00;154,244,664
Apr 21, 2006;443.17.00;447.72;440.90;443.17.00;222.06.00;82,352,922
Apr 20, 2006;447.72;459.08.00;436.36.00;447.72;224.34.00;247,289,771
Apr 19, 2006;436.36.00;443.17.00;420.45.00;436.36.00;218.65;274,179,735
Apr 18, 2006;415.90;415.90;404.54.00;415.90;208.40.00;85,394,474
Apr 17, 2006;404.54.00;406.81;399.99;404.54.00;202.71;30,014,018
Apr 14, 2006;404.54.00;404.54.00;404.54.00;404.54.00;202.71;-
Apr 13, 2006;404.54.00;418.17.00;402.27.00;404.54.00;202.71;108,401,372
Apr 12, 2006;399.99;404.54.00;393.18.00;399.99;200.43.00;84,679,462
Apr 11, 2006;404.54.00;409.08.00;404.54.00;404.54.00;202.71;31,977,552
Apr 10, 2006;409.08.00;409.08.00;409.08.00;409.08.00;204.98;-
Apr 7, 2006;409.08.00;409.08.00;399.99;409.08.00;204.98;78,970,364
Apr 6, 2006;406.81;413.63;402.27.00;406.81;203.84;90,031,055
Apr 5, 2006;377.27.00;399.99;377.27.00;399.99;200.43.00;152,413,132
Apr 4, 2006;374.99;379.54.00;372.72;374.99;187.90;128,856,225
Apr 3, 2006;372.72;374.99;359.08.00;372.72;186.76;226,350,909
Mar 31, 2006;361.36.00;361.36.00;361.36.00;361.36.00;181.07.00;-
Mar 30, 2006;361.36.00;361.36.00;361.36.00;361.36.00;181.07.00;-
Mar 29, 2006;354.54.00;372.72;354.54.00;354.54.00;177.65;203,635,517
Mar 28, 2006;361.36.00;363.63;347.72;361.36.00;181.07.00;274,080,734
Mar 27, 2006;347.72;356.81;345.45.00;347.72;174.24.00;101,174,247
Mar 24, 2006;356.81;363.63;349.99;356.81;178.79;73,706,773
Mar 23, 2006;361.36.00;365.90;349.99;359.08.00;179.93;34,733,099
Mar 22, 2006;361.36.00;365.90;361.36.00;361.36.00;181.07.00;152,803,639
Mar 21, 2006;377.27.00;377.27.00;365.90;368.18.00;184.48.00;226,779,917
Mar 20, 2006;377.27.00;377.27.00;363.63;377.27.00;189.04.00;210,125,629
Mar 17, 2006;352.27.00;370.45.00;352.27.00;363.63;182.21.00;425,228,844
Mar 16, 2006;349.99;361.36.00;338.63;349.99;175.37.00;292,280,548
Mar 15, 2006;336.36.00;345.45.00;338.63;338.63;169.68;86,587,995
Mar 14, 2006;334.09.00;338.63;331.81;336.36.00;168.54.00;56,584,977
Mar 13, 2006;338.63;340.90;331.81;334.09.00;167.40.00;302,741,729
Mar 10, 2006;318.18.00;343.18.00;318.18.00;338.63;169.68;723,851,002
Mar 9, 2006;311.36.00;320.45.00;306.81;320.45.00;160.57.00;286,158,942
Mar 8, 2006;311.36.00;311.36.00;304.54.00;311.36.00;156.01.00;199,746,950
Mar 7, 2006;315.90;318.18.00;311.36.00;311.36.00;156.01.00;231,399,996
Mar 6, 2006;304.54.00;313.63;304.54.00;313.63;157.15.00;161,581,790
Mar 3, 2006;306.81;306.81;302.27.00;306.81;153.74;63,487,596
Mar 2, 2006;302.27.00;306.81;297.72;306.81;153.74;166,212,870
Mar 1, 2006;302.27.00;302.27.00;293.18.00;302.27.00;151.46.00;82,259,420
Feb 28, 2006;299.99;299.99;293.18.00;295.45.00;148.04.00;86,015,985
Feb 27, 2006;281.81;299.99;281.81;299.99;150.32.00;189,593,774
Feb 24, 2006;286.36.00;286.36.00;281.81;281.81;141.21.00;117,449,028
Feb 23, 2006;295.45.00;295.45.00;281.81;288.63;144.63;288,584,484
Feb 22, 2006;299.99;299.99;293.18.00;295.45.00;148.04.00;320,501,535
Feb 21, 2006;306.81;306.81;299.99;299.99;150.32.00;71,556,235
Feb 20, 2006;306.81;306.81;304.54.00;306.81;153.74;99,606,720
Feb 17, 2006;295.45.00;304.54.00;295.45.00;304.54.00;152.60;104,325,801
Feb 16, 2006;295.45.00;297.72;293.18.00;295.45.00;148.04.00;40,156,193
Feb 15, 2006;290.90;295.45.00;288.63;295.45.00;148.04.00;209,647,121
Feb 14, 2006;290.90;295.45.00;288.63;290.90;145.77;104,980,313
Feb 13, 2006;302.27.00;304.54.00;295.45.00;299.99;150.32.00;84,541,960
Feb 10, 2006;306.81;306.81;299.99;302.27.00;151.46.00;157,913,227
Feb 9, 2006;306.81;306.81;302.27.00;306.81;153.74;142,243,456
Feb 8, 2006;309.09.00;309.09.00;302.27.00;309.09.00;154.88;158,056,230
Feb 7, 2006;311.36.00;311.36.00;306.81;311.36.00;156.01.00;212,254,166
Feb 6, 2006;309.09.00;311.36.00;306.81;311.36.00;156.01.00;226,350,909
Feb 3, 2006;309.09.00;309.09.00;304.54.00;309.09.00;154.88;152,974,142
Feb 2, 2006;309.09.00;309.09.00;304.54.00;306.81;153.74;138,360,389
Feb 1, 2006;309.09.00;311.36.00;304.54.00;306.81;153.74;269,449,654
Jan 31, 2006;309.09.00;309.09.00;309.09.00;309.09.00;154.88;-
Jan 30, 2006;309.09.00;309.09.00;304.54.00;309.09.00;154.88;91,840,586
Jan 27, 2006;302.27.00;309.09.00;302.27.00;306.81;153.74;185,193,698
Jan 26, 2006;304.54.00;304.54.00;297.72;302.27.00;151.46.00;104,628,307
Jan 25, 2006;304.54.00;306.81;299.99;304.54.00;152.60;317,646,986
Jan 24, 2006;293.18.00;297.72;293.18.00;297.72;149.18.00;130,616,256
Jan 23, 2006;295.45.00;297.72;288.63;290.90;145.77;164,881,847
Jan 20, 2006;304.54.00;304.54.00;293.18.00;297.72;149.18.00;106,443,338
Jan 19, 2006;290.90;302.27.00;290.90;302.27.00;151.46.00;132,475,288
Jan 18, 2006;288.63;293.18.00;279.54.00;286.36.00;143.49.00;96,620,168
Jan 17, 2006;295.45.00;302.27.00;290.90;295.45.00;148.04.00;261,474,516
Jan 16, 2006;302.27.00;309.09.00;299.99;304.54.00;152.60;220,317,305
Jan 13, 2006;304.54.00;306.81;299.99;304.54.00;152.60;275,890,265
Jan 12, 2006;315.90;320.45.00;306.81;309.09.00;154.88;244,660,725
Jan 11, 2006;313.63;320.45.00;311.36.00;313.63;157.15.00;256,716,934
Jan 10, 2006;311.36.00;311.36.00;311.36.00;311.36.00;156.01.00;-
Jan 9, 2006;302.27.00;313.63;302.27.00;311.36.00;156.01.00;297,615,640
Jan 6, 2006;299.99;304.54.00;297.72;302.27.00;151.46.00;111,783,930
Jan 5, 2006;304.54.00;304.54.00;297.72;299.99;150.32.00;176,894,055
Jan 4, 2006;290.90;304.54.00;290.90;304.54.00;152.60;577,795,979
Jan 3, 2006;272.72;288.63;272.72;288.63;144.63;400,379,415
Jan 2, 2006;272.72;275.00.00;272.72;272.72;136.66;47,619,822
Dec 30, 2005;275.00.00;275.00.00;275.00.00;275.00.00;137.79;-
Dec 29, 2005;275.00.00;279.54.00;272.72;275.00.00;137.79;145,087,006
Dec 28, 2005;275.00.00;275.00.00;272.72;275.00.00;137.79;46,959,811
Dec 27, 2005;270.45.00;272.72;270.45.00;270.45.00;135.52.00;40,425,698
Dec 26, 2005;272.72;272.72;272.72;272.72;136.66;-
Dec 23, 2005;277.27.00;277.27.00;270.45.00;272.72;136.66;37,494,147
Dec 22, 2005;277.27.00;277.27.00;270.45.00;277.27.00;138.93;69,235,195
Dec 21, 2005;272.72;277.27.00;272.72;272.72;136.66;76,759,325
Dec 20, 2005;277.27.00;279.54.00;272.72;277.27.00;138.93;70,291,214
Dec 19, 2005;275.00.00;277.27.00;270.45.00;275.00.00;137.79;85,108,470
Dec 16, 2005;270.45.00;275.00.00;268.18.00;270.45.00;135.52.00;122,267,111
Dec 15, 2005;270.45.00;279.54.00;270.45.00;270.45.00;135.52.00;91,714,084
Dec 14, 2005;279.54.00;281.81;270.45.00;279.54.00;140.07.00;202,948,005
Dec 13, 2005;281.81;284.09.00;277.27.00;281.81;141.21.00;231,284,494
Dec 12, 2005;277.27.00;277.27.00;272.72;277.27.00;138.93;224,640,380
Dec 9, 2005;272.72;279.54.00;270.45.00;272.72;136.66;102,059,762
Dec 8, 2005;279.54.00;279.54.00;272.72;279.54.00;140.07.00;278,447,809
Dec 7, 2005;272.72;275.00.00;265.90;272.72;136.66;364,848,801
Dec 6, 2005;265.90;268.18.00;263.63;265.90;133.24.00;63,647,099
Dec 5, 2005;268.18.00;270.45.00;268.18.00;268.18.00;134.38.00;41,267,212
Dec 2, 2005;270.45.00;275.00.00;270.45.00;270.45.00;135.52.00;226,708,415
Dec 1, 2005;270.45.00;272.72;265.90;270.45.00;135.52.00;195,104,869
Nov 30, 2005;270.45.00;275.00.00;263.63;270.45.00;135.52.00;239,881,143
Nov 29, 2005;268.18.00;272.72;268.18.00;268.18.00;134.38.00;332,398,241
Nov 28, 2005;259.09.00;272.72;259.09.00;272.72;136.66;319,291,514
Nov 25, 2005;256.81;259.09.00;252.27.00;256.81;128.68;159,458,754
Nov 24, 2005;252.27.00;256.81;243.18.00;252.27.00;126.41.00;176,558,549
Nov 23, 2005;247.72;250.00.00;247.72;247.72;124.13.00;49,847,360
Nov 22, 2005;247.72;250.00.00;240.90;247.72;124.13.00;130,066,246
Nov 21, 2005;247.72;250.00.00;245.45.00;247.72;124.13.00;121,992,107
Nov 18, 2005;247.72;250.00.00;240.90;247.72;124.13.00;302,681,228
Nov 17, 2005;238.63;240.90;234.09.00;238.63;119.57.00;460,924,461
Nov 16, 2005;225.00.00;236.36.00;225.00.00;236.36.00;118.43.00;166,240,371
Nov 15, 2005;225.00.00;227.27.00;218.18.00;225.00.00;112.74;112,267,939
Nov 14, 2005;220.45.00;222.72;213.63;220.45.00;110.46.00;113,719,964
Nov 11, 2005;218.18.00;218.18.00;213.63;218.18.00;109.32.00;56,227,471
Nov 10, 2005;215.91;220.45.00;215.91;215.91;108.19.00;189,005,264
Nov 9, 2005;218.18.00;225.00.00;213.63;222.72;111.60;358,672,195
Nov 8, 2005;222.72;222.72;222.72;222.72;111.60;-
Nov 7, 2005;222.72;222.72;222.72;222.72;111.60;-
Nov 1, 2005;222.72;225.00.00;213.63;222.72;111.60;135,560,841
Oct 31, 2005;222.72;222.72;213.63;222.72;111.60;83,254,938
Oct 28, 2005;213.63;215.91;211.36.00;213.63;107.05.00;60,908,052
Oct 27, 2005;215.91;218.18.00;215.91;215.91;108.19.00;63,696,600
Oct 26, 2005;215.91;222.72;215.91;215.91;108.19.00;77,182,833
Oct 25, 2005;227.27.00;229.54.00;222.72;222.72;111.60;84,536,460
Oct 24, 2005;225.00.00;229.54.00;218.18.00;225.00.00;112.74;209,817,624
Oct 21, 2005;218.18.00;218.18.00;213.63;218.18.00;109.32.00;22,682,391
Oct 20, 2005;213.63;218.18.00;213.63;218.18.00;109.32.00;86,802,499
Oct 19, 2005;213.63;218.18.00;213.63;213.63;107.05.00;120,600,583
Oct 18, 2005;220.45.00;220.45.00;213.63;220.45.00;110.46.00;78,403,854
Oct 17, 2005;218.18.00;218.18.00;211.36.00;213.63;107.05.00;76,209,316
Oct 14, 2005;218.18.00;218.18.00;209.09.00;218.18.00;109.32.00;237,593,103
Oct 13, 2005;213.63;213.63;211.36.00;213.63;107.05.00;108,505,874
Oct 12, 2005;211.36.00;220.45.00;209.09.00;211.36.00;105.91;301,713,211
Oct 11, 2005;220.45.00;227.27.00;220.45.00;220.45.00;110.46.00;46,288,799
Oct 10, 2005;227.27.00;229.54.00;222.72;227.27.00;113.88;72,161,246
Oct 7, 2005;222.72;231.81;222.72;222.72;111.60;110,045,900
Oct 6, 2005;229.54.00;234.09.00;229.54.00;229.54.00;115.02.00;54,115,434
Oct 5, 2005;236.36.00;240.90;236.36.00;236.36.00;118.43.00;66,468,648
Oct 4, 2005;240.90;245.45.00;238.63;240.90;120.71;93,963,622
Oct 3, 2005;243.18.00;245.45.00;231.81;243.18.00;121.85;210,268,631
Sep 30, 2005;245.45.00;245.45.00;238.63;245.45.00;122.99;164,749,845
Sep 29, 2005;238.63;238.63;227.27.00;238.63;119.57.00;240,651,156
Sep 28, 2005;231.81;231.81;227.27.00;227.27.00;113.88;65,951,639
Sep 27, 2005;227.27.00;234.09.00;227.27.00;231.81;116.16.00;202,012,989
Sep 26, 2005;218.18.00;236.36.00;218.18.00;227.27.00;113.88;304,369,757
Sep 23, 2005;225.00.00;225.00.00;218.18.00;218.18.00;109.32.00;66,358,646
Sep 22, 2005;234.09.00;234.09.00;222.72;225.00.00;112.74;270,516,672
Sep 21, 2005;238.63;238.63;234.09.00;236.36.00;118.43.00;89,052,038
Sep 20, 2005;238.63;240.90;238.63;238.63;119.57.00;90,278,559
Sep 19, 2005;238.63;243.18.00;238.63;238.63;119.57.00;20,812,359
Sep 16, 2005;240.90;240.90;236.36.00;236.36.00;118.43.00;141,577,945
Sep 15, 2005;243.18.00;245.45.00;240.90;240.90;120.71;144,861,502
Sep 14, 2005;250.00.00;250.00.00;243.18.00;243.18.00;121.85;84,976,467
Sep 13, 2005;256.81;256.81;250.00.00;250.00.00;125.27.00;193,619,844
Sep 12, 2005;252.27.00;261.36.00;252.27.00;256.81;128.68;185,369,701
Sep 9, 2005;247.72;252.27.00;247.72;250.00.00;125.27.00;162,747,811
Sep 8, 2005;252.27.00;252.27.00;247.72;247.72;124.13.00;156,274,199
Sep 7, 2005;250.00.00;254.54.00;247.72;252.27.00;126.41.00;255,864,419
Sep 6, 2005;234.09.00;247.72;234.09.00;247.72;124.13.00;273,162,218
Sep 5, 2005;234.09.00;234.09.00;231.81;234.09.00;117.30.00;97,500,184
Sep 1, 2005;231.81;234.09.00;227.27.00;231.81;116.16.00;436,185,033
Aug 31, 2005;229.54.00;238.63;225.00.00;234.09.00;117.30.00;442,356,140
Aug 30, 2005;209.09.00;231.81;186.36.00;231.81;116.16.00;981,876,959
Aug 29, 2005;227.27.00;227.27.00;202.27.00;211.36.00;105.91;764,716,708
Aug 26, 2005;234.09.00;236.36.00;229.54.00;231.81;116.16.00;403,822,474
Aug 25, 2005;229.54.00;236.36.00;229.54.00;234.09.00;117.30.00;583,065,070
Aug 24, 2005;231.81;231.81;220.45.00;229.54.00;115.02.00;1,101,196,020
Aug 23, 2005;243.18.00;243.18.00;229.54.00;231.81;116.16.00;566,988,293
Aug 22, 2005;254.54.00;254.54.00;238.63;243.18.00;121.85;209,086,111
Aug 19, 2005;259.09.00;259.09.00;247.72;254.54.00;127.54.00;227,659,932
Aug 18, 2005;261.36.00;261.36.00;252.27.00;259.09.00;129.82;190,979,798
Aug 16, 2005;256.81;263.63;254.54.00;259.09.00;129.82;208,536,101
Aug 15, 2005;268.18.00;268.18.00;254.54.00;256.81;128.68;296,856,627
Aug 12, 2005;270.45.00;270.45.00;261.36.00;268.18.00;134.38.00;169,666,930
Aug 11, 2005;275.00.00;279.54.00;268.18.00;272.72;136.66;258,751,969
Aug 10, 2005;270.45.00;275.00.00;270.45.00;272.72;136.66;251,117,837
Aug 9, 2005;270.45.00;272.72;268.18.00;270.45.00;135.52.00;222,792,348
Aug 8, 2005;270.45.00;275.00.00;268.18.00;270.45.00;135.52.00;265,885,592
Aug 5, 2005;284.09.00;284.09.00;270.45.00;270.45.00;135.52.00;282,589,381
Aug 4, 2005;293.18.00;293.18.00;284.09.00;284.09.00;142.35.00;49,874,861
Aug 3, 2005;293.18.00;295.45.00;293.18.00;293.18.00;146.90;72,326,249
Aug 2, 2005;297.72;297.72;293.18.00;295.45.00;148.04.00;80,020,882
Aug 1, 2005;288.63;302.27.00;288.63;299.99;150.32.00;308,390,326
Jul 29, 2005;284.09.00;290.90;284.09.00;290.90;145.77;251,436,842
Jul 28, 2005;275.00.00;284.09.00;275.00.00;284.09.00;142.35.00;385,705,162
Jul 27, 2005;272.72;275.00.00;268.18.00;272.72;136.66;183,444,668
Jul 26, 2005;270.45.00;272.72;268.18.00;270.45.00;135.52.00;29,618,011
Jul 25, 2005;272.72;272.72;268.18.00;270.45.00;135.52.00;258,262,460
Jul 22, 2005;270.45.00;275.00.00;268.18.00;270.45.00;135.52.00;122,575,117
Jul 21, 2005;268.18.00;270.45.00;265.90;270.45.00;135.52.00;105,288,318
Jul 20, 2005;270.45.00;270.45.00;263.63;265.90;133.24.00;218,001,765
Jul 19, 2005;268.18.00;272.72;265.90;270.45.00;135.52.00;44,171,262
Jul 18, 2005;272.72;272.72;265.90;268.18.00;134.38.00;94,095,625
Jul 15, 2005;277.27.00;277.27.00;268.18.00;275.00.00;137.79;206,886,073
Jul 14, 2005;272.72;277.27.00;270.45.00;277.27.00;138.93;523,273,538
Jul 13, 2005;272.72;272.72;268.18.00;272.72;136.66;35,706,616
Jul 12, 2005;270.45.00;272.72;268.18.00;272.72;136.66;133,833,811
Jul 11, 2005;265.90;270.45.00;265.90;270.45.00;135.52.00;100,492,235
Jul 8, 2005;259.09.00;265.90;259.09.00;265.90;133.24.00;58,818,015
Jul 7, 2005;259.09.00;261.36.00;254.54.00;261.36.00;130.96;250,622,828
Jul 6, 2005;265.90;265.90;259.09.00;263.63;132.10.00;170,348,942
Jul 5, 2005;275.00.00;275.00.00;263.63;265.90;133.24.00;175,343,028
Jul 4, 2005;261.36.00;275.00.00;259.09.00;275.00.00;137.79;340,972,889
Jul 1, 2005;263.63;265.90;261.36.00;263.63;132.10.00;194,257,855
Jun 30, 2005;263.63;265.90;263.63;263.63;132.10.00;264,912,075
Jun 29, 2005;261.36.00;263.63;261.36.00;263.63;132.10.00;218,001,765
Jun 28, 2005;259.09.00;261.36.00;259.09.00;261.36.00;130.96;256,782,935
Jun 27, 2005;259.09.00;261.36.00;256.81;261.36.00;130.96;157,451,219
Jun 24, 2005;259.09.00;263.63;256.81;261.36.00;130.96;226,163,906
Jun 23, 2005;259.09.00;263.63;259.09.00;261.36.00;130.96;207,194,078
Jun 22, 2005;261.36.00;261.36.00;256.81;259.09.00;129.82;233,726,537
Jun 21, 2005;256.81;261.36.00;254.54.00;261.36.00;130.96;525,633,078
Jun 20, 2005;245.45.00;259.09.00;245.45.00;256.81;128.68;1,093,957,895
Jun 17, 2005;240.90;245.45.00;238.63;245.45.00;122.99;359,568,710
Jun 16, 2005;250.00.00;252.27.00;247.72;252.27.00;119.44.00;399,290,396
Jun 15, 2005;247.72;250.00.00;245.45.00;247.72;117.29.00;327,728,660
Jun 14, 2005;245.45.00;250.00.00;245.45.00;247.72;117.29.00;291,307,031
Jun 13, 2005;245.45.00;245.45.00;243.18.00;245.45.00;116.21.00;46,772,807
Jun 10, 2005;245.45.00;247.72;243.18.00;245.45.00;116.21.00;251,821,849
Jun 9, 2005;250.00.00;250.00.00;243.18.00;245.45.00;116.21.00;304,985,767
Jun 8, 2005;247.72;252.27.00;245.45.00;250.00.00;118.36.00;153,249,146
Jun 7, 2005;250.00.00;252.27.00;247.72;247.72;117.29.00;171,558,963
Jun 6, 2005;254.54.00;254.54.00;245.45.00;250.00.00;118.36.00;421,257,776
Jun 3, 2005;261.36.00;261.36.00;254.54.00;256.81;121.59.00;188,757,760
Jun 2, 2005;261.36.00;263.63;259.09.00;261.36.00;123.74;147,963,555
Jun 1, 2005;261.36.00;261.36.00;259.09.00;261.36.00;123.74;105,568,823
May 31, 2005;256.81;265.90;254.54.00;263.63;124.82;180,716,621
May 30, 2005;254.54.00;256.81;252.27.00;256.81;121.59.00;81,846,913
May 27, 2005;256.81;259.09.00;252.27.00;254.54.00;120.52.00;76,594,322
May 26, 2005;245.45.00;254.54.00;245.45.00;254.54.00;120.52.00;173,087,989
May 25, 2005;250.00.00;250.00.00;245.45.00;250.00.00;118.36.00;88,078,521
May 23, 2005;254.54.00;254.54.00;247.72;252.27.00;119.44.00;30,971,034
May 20, 2005;250.00.00;254.54.00;250.00.00;254.54.00;120.52.00;70,148,211
May 19, 2005;250.00.00;250.00.00;247.72;250.00.00;118.36.00;63,141,090
May 18, 2005;252.27.00;254.54.00;245.45.00;245.45.00;116.21.00;60,743,049
May 17, 2005;250.00.00;252.27.00;247.72;250.00.00;118.36.00;111,899,432
May 16, 2005;252.27.00;252.27.00;245.45.00;247.72;117.29.00;29,695,012
May 13, 2005;252.27.00;254.54.00;247.72;254.54.00;120.52.00;45,293,282
May 12, 2005;254.54.00;254.54.00;250.00.00;252.27.00;119.44.00;127,283,198
May 11, 2005;254.54.00;254.54.00;250.00.00;254.54.00;120.52.00;136,363,855
May 10, 2005;263.63;263.63;256.81;259.09.00;122.67;52,767,911
May 9, 2005;259.09.00;263.63;259.09.00;263.63;124.82;35,151,107
May 6, 2005;252.27.00;261.36.00;252.27.00;259.09.00;122.67;143,904,485
May 4, 2005;243.18.00;254.54.00;243.18.00;252.27.00;119.44.00;203,701,518
May 3, 2005;240.90;243.18.00;240.90;243.18.00;115.14.00;21,780,376
May 2, 2005;243.18.00;245.45.00;240.90;243.18.00;115.14.00;25,503,940
Apr 29, 2005;243.18.00;243.18.00;240.90;243.18.00;115.14.00;98,083,194
Apr 28, 2005;245.45.00;245.45.00;243.18.00;243.18.00;115.14.00;122,817,121
Apr 27, 2005;247.72;247.72;243.18.00;243.18.00;115.14.00;113,444,959
Apr 26, 2005;243.18.00;247.72;243.18.00;247.72;117.29.00;123,466,132
Apr 25, 2005;245.45.00;247.72;238.63;240.90;114.06.00;95,388,147
Apr 21, 2005;256.81;256.81;245.45.00;247.72;117.29.00;155,823,191
Apr 20, 2005;254.54.00;259.09.00;254.54.00;259.09.00;122.67;95,454,148
Apr 19, 2005;247.72;252.27.00;245.45.00;252.27.00;119.44.00;169,919,934
Apr 18, 2005;254.54.00;254.54.00;243.18.00;243.18.00;115.14.00;174,699,517
Apr 15, 2005;259.09.00;261.36.00;256.81;256.81;121.59.00;109,259,387
Apr 14, 2005;263.63;263.63;256.81;263.63;124.82;120,617,083
Apr 13, 2005;263.63;265.90;261.36.00;263.63;124.82;183,158,663
Apr 12, 2005;265.90;265.90;263.63;263.63;124.82;136,000,849
Apr 11, 2005;268.18.00;270.45.00;265.90;265.90;125.90;73,838,775
Apr 8, 2005;277.27.00;277.27.00;268.18.00;268.18.00;126.97;180,854,123
Apr 7, 2005;270.45.00;277.27.00;270.45.00;277.27.00;131.28.00;144,553,496
Apr 6, 2005;268.18.00;270.45.00;265.90;270.45.00;128.05.00;111,057,918
Apr 5, 2005;265.90;268.18.00;263.63;268.18.00;126.97;116,475,511
Apr 4, 2005;263.63;265.90;259.09.00;263.63;124.82;192,673,827
Apr 1, 2005;259.09.00;263.63;256.81;261.36.00;123.74;159,497,254
Mar 31, 2005;252.27.00;261.36.00;250.00.00;259.09.00;122.67;182,900,159
Mar 30, 2005;252.27.00;256.81;247.72;250.00.00;118.36.00;282,468,378
Mar 29, 2005;250.00.00;252.27.00;234.09.00;252.27.00;119.44.00;461,831,976
Mar 28, 2005;256.81;259.09.00;250.00.00;252.27.00;119.44.00;277,661,295
Mar 24, 2005;268.18.00;268.18.00;254.54.00;256.81;121.59.00;251,893,350
Mar 23, 2005;279.54.00;279.54.00;268.18.00;270.45.00;128.05.00;327,195,151
Mar 22, 2005;281.81;281.81;275.00.00;281.81;133.43.00;112,817,948
Mar 21, 2005;286.36.00;286.36.00;279.54.00;281.81;133.43.00;61,854,068
Mar 18, 2005;288.63;288.63;281.81;286.36.00;135.58.00;57,657,495
Mar 17, 2005;295.45.00;295.45.00;281.81;288.63;136.66;187,388,236
Mar 16, 2005;281.81;297.72;281.81;297.72;140.96;179,924,607
Mar 15, 2005;277.27.00;279.54.00;272.72;279.54.00;132.35.00;122,217,610
Mar 14, 2005;288.63;288.63;275.00.00;277.27.00;131.28.00;262,915,541
Mar 10, 2005;293.18.00;293.18.00;288.63;290.90;137.73;99,227,213
Mar 9, 2005;297.72;297.72;293.18.00;295.45.00;139.88;23,677,908
Mar 8, 2005;299.99;304.54.00;295.45.00;297.72;140.96;120,628,083
Mar 7, 2005;290.90;299.99;288.63;299.99;142.04.00;103,126,781
Mar 4, 2005;293.18.00;295.45.00;288.63;288.63;136.66;96,345,164
Mar 3, 2005;293.18.00;295.45.00;290.90;290.90;137.73;143,799,983
Mar 2, 2005;293.18.00;295.45.00;290.90;293.18.00;138.81;28,457,491
Mar 1, 2005;297.72;297.72;293.18.00;293.18.00;138.81;115,732,998
